siteID,namedLocation,flightdate,aos_match,days_diff,analyte,avg,sd,n
BLWA,BLWA.AOS.buoy.c0,2017-05-15,2017-05-16,1,UV Absorbance (280 nm),0.0627,NA,1
BLWA,BLWA.AOS.buoy.c0,2017-05-16,2017-05-16,0,UV Absorbance (280 nm),0.0627,NA,1
BLWA,BLWA.AOS.buoy.c0,2017-05-26,2017-05-23,3,UV Absorbance (280 nm),0.0546,NA,1
BLWA,BLWA.AOS.buoy.c0,2018-04-30,2018-05-02,2,UV Absorbance (280 nm),0.0602,NA,1
BLWA,BLWA.AOS.buoy.c0,2019-04-29,2019-05-02,3,UV Absorbance (280 nm),0.0653,NA,1
