siteID,aop_datetime,sensor_rollavg_datetime,mean_abs254,mean_abs350,abs254_ma01,abs254_ma03,abs254_ma04,abs254_ma04u,abs254_ma06,abs254_ma12,abs350_ma01,abs350_ma03,abs350_ma04,abs350_ma04u,abs350_ma06,abs350_ma12,radfile
PRLA,2019-07-26T15:20:23Z,2019-07-26T15:15:00Z,0.7239777777777777,0.19607777777777777,0.7223166666666667,0.7223166666666667,0.72235,0.7245559722222222,0.72235,0.72199,0.19449444444444444,0.19449444444444444,0.19449444444444444,0.19664530092592591,0.19449444444444444,0.19382222222222223,2019072613-NEON_D09_WOOD_DP1_20190726_L001-1_radiance
PRLA,2019-07-26T16:22:11Z,2019-07-26T16:15:00Z,0.7213222222222222,0.1936,0.7213499999999999,0.7219522222222222,0.7219522222222222,0.7234967245370371,0.7219522222222222,0.7217888888888888,0.193605,0.193605,0.193605,0.1953644212962963,0.193605,0.19306,2019072613-NEON_D09_WOOD_DP1_20190726_L017-1_radiance
PRLA,2019-07-26T22:09:25Z,2019-07-26T22:15:00Z,0.721275,0.19115555555555555,0.7201166666666667,0.7181788888888889,0.7181788888888889,0.7174842939814815,0.7181788888888889,0.71818,0.19049888888888888,0.19029555555555555,0.19029555555555555,0.18869900462962963,0.19029555555555555,0.19018,2019072619-NEON_D09_WOOD_DP1_20190726_L001-1_radiance
PRLA,2019-07-27T15:27:04Z,2019-07-27T15:30:00Z,0.6946,0.1660222222222222,0.694375,0.6928211111111111,0.69252,0.690414231678487,0.6928211111111111,0.6931222222222222,0.165935,0.16539500000000001,0.1653,0.16356222222222222,0.16539500000000001,0.16549,2019072713-NEON_D09_WOOD_DP1_20190727_L001-1_radiance
PRLA,2019-07-30T15:34:20Z,2019-07-30T15:30:00Z,0.6522333333333333,0.12454444444444444,0.65235,0.6522916666666667,0.6531444444444445,0.6535956628787879,0.6559705555555555,0.6577222222222222,0.12454444444444444,0.12428888888888888,0.12578333333333333,0.12685502525252526,0.12784166666666666,0.13147,2019073014-NEON_D09_WOOD_DP1_20190730_L001-1_radiance
PRLA,2020-06-24T17:36:27Z,2020-06-24T17:30:00Z,0.4602333333333333,0.04487777777777777,0.46055666666666667,0.460595,0.46068555555555557,0.46092774305555556,0.46094999999999997,0.46107777777777775,0.045018888888888886,0.045195,0.045195,0.045516047453703704,0.04567111111111111,0.04557,2020062413-NEON_D09_WOOD_DP1_20200624_L001-1_radiance
PRLA,2020-06-24T16:26:15Z,2020-06-24T16:30:00Z,0.459975,0.0448625,0.460025,0.4602366666666666,0.46042055555555556,0.4608294097222222,0.460855,0.46111,0.04465222222222222,0.04483125,0.04495388888888889,0.045324427083333334,0.04549888888888889,0.0457,2020062413-NEON_D09_WOOD_DP1_20200624_L017-1_radiance
PRLA,2020-06-24T16:18:44Z,2020-06-24T16:15:00Z,0.45985,0.04433,0.460025,0.4602116666666667,0.46042055555555556,0.46087815972222224,0.46085,0.46115,0.04465222222222222,0.04473,0.04495388888888889,0.04532234375,0.04541388888888889,0.04576666666666666,2020062413-NEON_D09_WOOD_DP1_20200624_L018-1_radiance
PRLA,2020-06-26T19:28:06Z,2020-06-26T19:30:00Z,0.4726111111111111,0.05448888888888889,0.4726888888888888,0.4726888888888888,0.4726888888888888,0.4733026273148148,0.4726888888888888,0.47321,0.05480888888888889,0.05480888888888889,0.05480888888888889,0.05501441550925926,0.05480888888888889,0.05539,2020062614-NEON_D09_WOOD_DP1_20200626_L001-2_radiance
