siteID,namedLocation,flightdate,aos_match,days_diff,analyte,avg,sd,n
TOMB,TOMB.AOS.buoy.c0,2017-05-17,2017-05-16,1,TDS,123.58,NA,1
TOMB,TOMB.AOS.buoy.c0,2018-04-28,2018-04-25,3,TDS,108.3,NA,1
TOMB,TOMB.AOS.buoy.c0,2019-05-06,2019-05-07,1,TDS,81.69,NA,1
TOMB,TOMB.AOS.buoy.c0,2017-05-17,2017-05-23,6,TSS,52,NA,1
TOMB,TOMB.AOS.buoy.c0,2018-04-28,2018-04-25,3,TSS,0,NA,1
TOMB,TOMB.AOS.buoy.c0,2019-05-06,2019-05-07,1,TSS,26,NA,1
