siteID,namedLocation,flightdate,aos_match,days_diff,analyte,avg,sd,n
PRPO,PRPO.AOS.buoy.c0,2017-06-19,2017-06-06,13,TDS,2235.1,NA,1
PRPO,PRPO.AOS.buoy.c0,2017-06-19,2017-06-06,13,TSS,44,NA,1
PRPO,PRPO.AOS.buoy.c0,2017-06-21,2017-07-05,14,TDS,2234.766666666667,5.05206228517939,3
PRPO,PRPO.AOS.buoy.c0,2017-06-21,2017-07-05,14,TSS,25,1,3
PRPO,PRPO.AOS.buoy.c0,2019-07-30,2019-08-06,7,TDS,2644.2,NA,1
PRPO,PRPO.AOS.buoy.c0,2019-07-30,2019-08-06,7,TSS,36,NA,1
