siteID,aop_datetime,sensor_rollavg_datetime,mean_abs254,mean_abs350,abs254_ma01,abs254_ma03,abs254_ma04,abs254_ma04u,abs254_ma06,abs254_ma12,abs350_ma01,abs350_ma03,abs350_ma04,abs350_ma04u,abs350_ma06,abs350_ma12,radfile
PRPO,2019-07-30T16:59:26Z,2019-07-30T17:00:00Z,39.6,59.4,39.6,39.6,39.6,38.77829583333333,39.6,39.6,59.4,59.4,79.2,73.48879583333333,62.7,59.4,2019073014-NEON_D09_WOOD_DP1_20190730_L042-1_radiance
PRPO,2020-06-24T15:52:29Z,2020-06-24T15:45:00Z,0.504425,0.06784444444444444,0.5051611111111111,0.50605,0.50605,0.507039981884058,0.5060222222222223,0.5057927777777778,0.06779444444444445,0.06780555555555556,0.06780555555555556,0.06908863526570048,0.06782222222222223,0.06751,2020062413-NEON_D09_WOOD_DP1_20200624_L041-1_radiance
PRPO,2020-06-24T15:41:04Z,2020-06-24T15:45:00Z,0.504425,0.06784444444444444,0.5051611111111111,0.50605,0.50605,0.507039981884058,0.5060222222222223,0.5057927777777778,0.06779444444444445,0.06780555555555556,0.06780555555555556,0.06908863526570048,0.06782222222222223,0.06751,2020062413-NEON_D09_WOOD_DP1_20200624_L042-1_radiance
