siteID,namedLocation,flightdate,aos_match,days_diff,analyte,avg,sd,n
PRPO,PRPO.AOS.buoy.c0,2017-06-19,2017-06-06,13,TOC,37.23,NA,1
PRPO,PRPO.AOS.buoy.c0,2017-06-21,2017-07-05,14,TOC,33.67333333333333,0.1504437879519555,3
PRPO,PRPO.AOS.buoy.c0,2019-07-30,2019-08-06,7,TOC,37.39,NA,1
PRPO,PRPO.AOS.buoy.c0,2020-06-24,2020-06-30,6,TOC,30.32,0.9053728513711917,3
