siteID,namedLocation,flightdate,aos_match,days_diff,analyte,avg,sd,n
CRAM,CRAM.AOS.buoy.c0,2017-09-12,2017-11-07,56,TDS,20.8,NA,1
CRAM,CRAM.AOS.buoy.c0,2019-06-08,2019-05-01,38,TDS,8.06,NA,1
CRAM,CRAM.AOS.buoy.c0,2017-09-12,2017-11-07,56,TSS,2,NA,1
CRAM,CRAM.AOS.buoy.c0,2019-06-08,2019-05-01,38,TSS,6,NA,1
