siteID,aop_datetime,sensor_rollavg_datetime,mean_abs254,mean_abs350,abs254_ma01,abs254_ma03,abs254_ma04,abs254_ma04u,abs254_ma06,abs254_ma12,abs350_ma01,abs350_ma03,abs350_ma04,abs350_ma04u,abs350_ma06,abs350_ma12,radfile
CRAM,2020-08-11T18:14:10Z,2020-08-11T18:15:00Z,0.11696,0.02458,0.11727986111111112,0.11727986111111112,0.11727,0.11734791371158393,0.11725208333333334,0.11714,0.024931111111111112,0.024905,0.0249,0.024922511820330968,0.02481,0.02474,2020081115-NEON_D05_UNDE_DP1_20200811_L001-1_radiance
CRAM,2020-08-11T17:09:26Z,2020-08-11T17:15:00Z,0.1175,0.0249,0.117365,0.11732611111111113,0.11729611111111113,0.11730362847222223,0.11729611111111113,0.11715,0.02491611111111111,0.024877777777777776,0.024829999999999998,0.02484623263888889,0.024732777777777777,0.0248,2020081115-NEON_D05_UNDE_DP1_20200811_L010-1_radiance
